class,filename,is_aug,source_original,day,shift_samples,stretch_scale,gain,noise_snr_db
earbud,T139.csv,1,T62.csv,1,-5,1.025374180559322,1.0,19.300745057773838
earbud,T140.csv,1,T95.csv,1,0,0.9986077475205175,0.9210783539584223,27.833573205801187
earbud,T141.csv,1,T115.csv,1,123,1.0,0.9382656412530452,
earbud,T142.csv,1,T113.csv,1,-8,1.0406032555176896,1.0,19.241469619935195
earbud,T143.csv,1,T113.csv,1,0,1.0586330591361646,1.0420149223825943,
earbud,T144.csv,1,T62.csv,1,-118,1.0003496884591203,1.0,22.72479957982553
earbud,T145.csv,1,T113.csv,1,46,1.0,1.0,
earbud,T146.csv,1,T71.csv,1,-33,0.9826641927579967,1.0187847399834056,
earbud,T147.csv,1,T52.csv,2,0,1.0739652199131686,0.9946013332811441,
earbud,T148.csv,1,T108.csv,2,0,1.0,1.0687573292682468,
earbud,T149.csv,1,T108.csv,2,-7,1.0,0.899160342792148,19.99698692206836
earbud,T150.csv,1,T50.csv,2,17,0.9690072323468781,1.07697331861385,18.543558147356908
earbud,T151.csv,1,T82.csv,2,163,0.9151747255923441,1.0,21.45712400586985
earbud,T152.csv,1,T93.csv,2,-94,0.926327008359604,0.9311740459826356,
earbud,T153.csv,1,T82.csv,2,56,0.9365577291565161,1.1076744128806755,23.893562633286404
earbud,T154.csv,1,T7.csv,2,48,1.0529113136689219,0.9255934673703101,20.45565837634978
earbud,T155.csv,1,T40.csv,2,-98,0.9732303180374158,0.9946576890254039,
earbud,T156.csv,1,T40.csv,2,127,1.0707675399426617,1.0,26.41688459582932
earbud,T157.csv,1,T7.csv,2,70,1.018664727749869,1.1026022458979887,
earbud,T158.csv,1,T50.csv,2,0,1.0,1.0753811646440863,
earbud,T159.csv,1,T5.csv,2,0,1.0,1.0,
earbud,T160.csv,1,T96.csv,2,32,1.0,1.0,
earbud,T161.csv,1,T93.csv,2,0,0.9072993024454973,1.0996241294752316,19.18850107762399
earbud,T162.csv,1,T40.csv,2,0,1.0538926786270062,0.9029048455327651,23.151246981462666
earbud,T163.csv,1,T96.csv,2,-156,1.0,1.1109332000940424,21.13604596556433
earbud,T164.csv,1,T24.csv,3,-78,1.0,0.9443015967370981,24.52488575441362
earbud,T165.csv,1,T11.csv,3,78,1.0,0.9363266735959577,23.632398487645222
earbud,T166.csv,1,T18.csv,3,-162,1.0,1.0,20.45214714291697
earbud,T167.csv,1,T107.csv,3,0,0.9465074961688197,1.038071131857498,21.88503000374039
earbud,T168.csv,1,T88.csv,3,-58,0.9223052170246498,1.0,20.942818020930503
earbud,T169.csv,1,T11.csv,3,86,1.0,1.0774235345894612,28.085184364378485
earbud,T170.csv,1,T24.csv,3,-60,1.0,1.0,23.935101706464387
earbud,T171.csv,1,T18.csv,3,109,0.9943833343097834,1.0,29.907160194387536
earbud,T172.csv,1,T11.csv,3,0,1.0,1.0,
earbud,T173.csv,1,T43.csv,3,-109,1.0298953214939566,1.0070765175694412,22.696548071336757
earbud,T174.csv,1,T18.csv,3,-10,1.0,0.9789265924371117,
earbud,T175.csv,1,T65.csv,3,-9,1.0,1.0740061932827067,
earbud,T176.csv,1,T24.csv,3,156,1.0264633562509333,1.097286847518771,26.942732876340017
earbud,T177.csv,1,T28.csv,3,-75,1.0392993867927018,1.0154833549568218,
earbud,T178.csv,1,T88.csv,3,0,1.0235083121665418,1.0,29.05499553984652
earbud,T179.csv,1,T60.csv,3,0,1.0845683358004043,1.014846699755972,
earbud,T180.csv,1,T24.csv,3,69,1.0,1.07198336482299,20.00010777847862
earbud,T181.csv,1,T64.csv,4,0,1.0210884158025058,1.0,25.80934944374778
earbud,T182.csv,1,T30.csv,4,-50,0.9802085671536982,0.9176229684822346,27.713942542229475
earbud,T183.csv,1,T116.csv,4,-72,1.028755751215745,1.0,
earbud,T184.csv,1,T79.csv,4,-167,1.0,1.0049877373905343,
earbud,T185.csv,1,T79.csv,4,0,1.0746058005750208,0.8936185441610475,27.19388925347837
earbud,T186.csv,1,T57.csv,4,133,1.0500655500357603,1.0,27.28283643761982
earbud,T187.csv,1,T31.csv,4,124,1.0588408813290122,1.0823752883322044,27.982875201613176
earbud,T188.csv,1,T126.csv,4,-86,1.0691496553370432,1.064479384964408,
earbud,T189.csv,1,T57.csv,4,0,1.0,0.9217158791063025,29.11699959653579
earbud,T190.csv,1,T126.csv,4,-143,1.0679804600287548,0.893848395950522,
earbud,T191.csv,1,T39.csv,4,0,1.0181400102834004,0.994370232892217,24.5063078164607
earbud,T192.csv,1,T31.csv,4,124,1.0,0.8821241612483921,20.17807817933906
earbud,T193.csv,1,T26.csv,4,-124,1.0,1.0,23.01627232438531
earbud,T194.csv,1,T26.csv,4,0,1.0,1.0,22.769072817840286
earbud,T195.csv,1,T102.csv,4,-94,0.9321921374712909,1.0,29.12842757414723
earbud,T196.csv,1,T39.csv,4,0,0.9273071794617622,1.0637388785711603,22.956223171856074
earbud,T197.csv,1,T37.csv,4,56,1.0,0.9958986412990789,27.831970526794414
earbud,T198.csv,1,T61.csv,5,-171,1.0,0.9953831373431207,26.876744166378515
earbud,T199.csv,1,T61.csv,5,-20,0.93790314387276,1.0292054229845804,
earbud,T200.csv,1,T76.csv,5,-155,1.012630995637414,0.9741297638474679,25.744020401236458
earbud,T201.csv,1,T111.csv,5,-89,1.0123475529929986,0.8883104695168638,24.79436054499636
earbud,T202.csv,1,T9.csv,5,0,1.0,1.0,18.116115746580903
earbud,T203.csv,1,T99.csv,5,17,1.0,0.9444633379189067,18.08935106615651
earbud,T204.csv,1,T99.csv,5,118,1.006948744722873,0.9258749789091215,26.169191728347293
earbud,T205.csv,1,T99.csv,5,73,1.0208393136818636,1.107850684741117,
earbud,T206.csv,1,T32.csv,5,35,1.0,1.0260611530853851,
earbud,T207.csv,1,T9.csv,5,0,1.0789146079595155,1.1170654424787705,20.123616472617016
earbud,T208.csv,1,T61.csv,5,0,1.021483837861764,1.0619797498036887,
earbud,T209.csv,1,T111.csv,5,0,0.9272526333884636,0.9224417443595809,21.2098745319735
earbud,T210.csv,1,T58.csv,5,0,1.0,1.0,26.7233260222984
earbud,T211.csv,1,T125.csv,5,-57,1.0318292452022686,1.0392698194417487,29.1845566520436
earbud,T212.csv,1,T32.csv,5,112,0.9487676691138915,0.8942064446427804,26.10949893460815
earbud,T213.csv,1,T54.csv,5,123,1.0,1.0234346634040334,
earbud,T214.csv,1,T54.csv,5,0,1.0244086876769503,0.9384283784989672,26.788960533559397
earbud,T215.csv,1,T35.csv,6,47,0.9145180110820976,1.0,25.926107410757005
earbud,T216.csv,1,T84.csv,6,0,1.0319649427183404,1.0557017900645942,27.385381936358073
earbud,T217.csv,1,T80.csv,6,0,0.9670509012386611,1.0,22.768323447183786
earbud,T218.csv,1,T22.csv,6,170,1.050776249844127,0.9472882585887479,24.340258599317547
earbud,T219.csv,1,T73.csv,6,141,1.0835390204439626,1.0,
earbud,T220.csv,1,T22.csv,6,221,1.025662027715085,1.0,
earbud,T221.csv,1,T63.csv,6,-13,1.0,1.0235109297236127,18.96623306663157
earbud,T222.csv,1,T80.csv,6,29,1.0,0.967951223585408,18.236333488020623
earbud,T223.csv,1,T35.csv,6,-4,1.0,1.0227736638683949,20.59131191936742
earbud,T224.csv,1,T15.csv,6,-75,1.0579455249184426,0.9120495895071579,26.067025101639196
earbud,T225.csv,1,T80.csv,6,172,0.9440347782913822,0.9914842884404476,
earbud,T226.csv,1,T120.csv,6,-12,1.0,1.1012983791174098,22.6149292629124
earbud,T227.csv,1,T84.csv,6,-108,1.0,1.0,25.84965985985006
earbud,T228.csv,1,T15.csv,6,-41,1.0,1.0577401596575988,29.752901131840172
earbud,T229.csv,1,T3.csv,6,-15,1.0,1.0,23.3936708398681
earbud,T230.csv,1,T104.csv,6,-115,1.0,1.0,24.00300553960261
earbud,T231.csv,1,T84.csv,6,138,0.9187351464285797,1.0,26.712274807846278
earbud,T232.csv,1,T2.csv,7,84,1.0,1.0324872364137974,
earbud,T233.csv,1,T8.csv,7,1,0.9185800281082995,1.016484077070397,22.2447853552391
earbud,T234.csv,1,T127.csv,7,0,1.0682179764294863,0.9244506599951401,24.39024740021984
earbud,T235.csv,1,T13.csv,7,29,0.9788876292463823,0.9634481847780156,18.27719160880227
earbud,T236.csv,1,T12.csv,7,-15,1.0,0.9006738280518126,
earbud,T237.csv,1,T51.csv,7,0,1.0023255557188449,0.9418680207451388,20.163361570197846
earbud,T238.csv,1,T66.csv,7,-144,1.005230146698577,1.001422777738757,22.201885436571146
earbud,T239.csv,1,T66.csv,7,-65,1.0,1.0778541442197114,24.79070146227543
earbud,T240.csv,1,T13.csv,7,12,0.9903435297857945,0.9985920554899423,23.306700449598196
earbud,T241.csv,1,T51.csv,7,175,1.0,1.0,
earbud,T242.csv,1,T2.csv,7,-8,0.9779597433497452,0.9411055267982683,29.29024850705908
earbud,T243.csv,1,T12.csv,7,0,1.0,1.0,
earbud,T244.csv,1,T51.csv,7,-25,1.0,1.0918249989198563,28.470390478568977
earbud,T245.csv,1,T2.csv,7,50,0.9879533791230759,1.0243576567320152,25.79233324101847
earbud,T246.csv,1,T51.csv,7,-81,0.9575484296117978,1.0555756771868832,23.988975814113374
earbud,T247.csv,1,T14.csv,7,58,1.0612500090847106,1.0,28.304176616547853
earbud,T248.csv,1,T127.csv,7,86,1.0,1.0,23.85620680772375
earbud,T249.csv,1,T94.csv,8,-57,0.9888690246410803,1.0901750927056675,21.591503546977872
earbud,T250.csv,1,T67.csv,8,0,1.0888930723746277,1.0691539848395666,20.883102462208175
earbud,T251.csv,1,T46.csv,8,54,0.9112010956174134,1.0,
earbud,T252.csv,1,T59.csv,8,0,1.0,1.003891441205079,19.508340377994273
earbud,T253.csv,1,T86.csv,8,-131,1.0,0.906950553475496,26.629065895787043
earbud,T254.csv,1,T86.csv,8,103,0.9821990844595581,1.09231705526724,25.655806572578918
earbud,T255.csv,1,T94.csv,8,-27,0.9398552434274505,1.1194720679502246,27.65647208971972
earbud,T256.csv,1,T70.csv,8,67,1.0143663632226927,0.9791750021745051,23.546142911986706
earbud,T257.csv,1,T77.csv,8,0,1.098871724065578,1.0572499814462633,24.853540600256316
earbud,T258.csv,1,T86.csv,8,4,1.0770458770420925,1.0,26.097625176670356
earbud,T259.csv,1,T67.csv,8,53,0.9688906324316154,1.094891191740968,27.601116828805907
earbud,T260.csv,1,T17.csv,8,-37,1.0,1.0,
earbud,T261.csv,1,T20.csv,8,71,1.0400282479681136,1.0,
earbud,T262.csv,1,T46.csv,8,-77,0.9310944419598173,0.9243997452187844,20.88908188696374
earbud,T263.csv,1,T20.csv,8,128,1.0,0.9264068925727231,24.64663857441959
earbud,T264.csv,1,T6.csv,8,14,1.094994113410753,0.9278536230683311,28.480857468311903
earbud,T265.csv,1,T74.csv,8,-161,0.980240560571578,0.9260072073376415,25.595036198977322
earbud,T266.csv,1,T123.csv,9,-78,0.9934329806985281,1.0,18.777832947337313
earbud,T267.csv,1,T114.csv,9,60,1.050997027100126,1.0,19.892392721233126
earbud,T268.csv,1,T1.csv,9,0,1.0418195108130084,1.004335824320338,25.299366519825064
earbud,T269.csv,1,T123.csv,9,-19,0.9486301438697912,1.0196403599712929,
earbud,T270.csv,1,T89.csv,9,58,1.0,0.9827942176537098,
earbud,T271.csv,1,T1.csv,9,-230,1.0903382240424724,1.0373153246771794,
earbud,T272.csv,1,T1.csv,9,-191,0.9672713792945131,1.0,22.654103630669507
earbud,T273.csv,1,T121.csv,9,-4,1.0,1.0,
earbud,T274.csv,1,T103.csv,9,-84,0.9739895522092751,0.9261293112753127,29.789971518981563
earbud,T275.csv,1,T114.csv,9,-131,1.0,0.983359245431495,26.081223412266176
earbud,T276.csv,1,T114.csv,9,8,1.0063314488773876,1.0,18.965785817218215
earbud,T277.csv,1,T44.csv,9,-45,1.0118602162798764,1.0,26.336786497711945
earbud,T278.csv,1,T1.csv,9,0,0.984597056414489,1.0494114672477388,
earbud,T279.csv,1,T114.csv,9,51,1.0,1.0,19.756294222909865
earbud,T280.csv,1,T41.csv,9,143,1.0679951021673073,0.9717981154254229,
earbud,T281.csv,1,T44.csv,9,56,0.9535628220899421,1.0410427967104419,
earbud,T282.csv,1,T41.csv,9,0,0.9056179696688959,1.0,27.663145776120707
earbud,T283.csv,1,T110.csv,10,-52,1.0,1.0,
earbud,T284.csv,1,T23.csv,10,-103,1.02762661576628,1.1065755992848196,29.782376215799715
earbud,T285.csv,1,T118.csv,10,92,1.0,1.0824463152121577,
earbud,T286.csv,1,T47.csv,10,81,0.9170559147073946,1.1085851806730929,24.804147953024113
earbud,T287.csv,1,T90.csv,10,0,1.091963029925086,0.9081218895224183,21.246993174744944
earbud,T288.csv,1,T23.csv,10,-73,1.0,1.0,26.5230061311732
earbud,T289.csv,1,T110.csv,10,-162,1.0224642778529633,0.9060739235755533,26.296311990474102
earbud,T290.csv,1,T47.csv,10,-20,1.0033084867841333,1.0086536929503813,
earbud,T291.csv,1,T110.csv,10,0,1.0264952987255231,1.0694872464554348,18.411231236165413
earbud,T292.csv,1,T110.csv,10,0,0.9172176731941113,1.0152719718052023,21.191646342110975
earbud,T293.csv,1,T21.csv,10,-53,0.9123926187409385,1.0840754818670124,
earbud,T294.csv,1,T110.csv,10,0,1.0,1.0768292393363164,18.3899191053586
earbud,T295.csv,1,T23.csv,10,9,1.0452146245135394,0.936016737696437,22.41888156660587
earbud,T296.csv,1,T90.csv,10,-37,1.0,0.9851002835317441,
earbud,T297.csv,1,T118.csv,10,-99,1.087203873594376,1.0,23.505819563881744
earbud,T298.csv,1,T110.csv,10,6,0.9342574887316217,1.1093189010419102,21.645313863008266
earbud,T299.csv,1,T110.csv,10,118,0.9021065812956374,0.9344762392635333,25.699301940790154
earbud,T300.csv,1,T106.csv,10,0,1.0,1.0,19.61359487618669
eraser,T1.csv,0,,7,,,,
eraser,T2.csv,0,,5,,,,
eraser,T3.csv,0,,8,,,,
eraser,T4.csv,0,,4,,,,
eraser,T5.csv,0,,2,,,,
eraser,T6.csv,0,,1,,,,
eraser,T7.csv,0,,2,,,,
eraser,T8.csv,0,,10,,,,
eraser,T9.csv,0,,10,,,,
eraser,T10.csv,0,,9,,,,
eraser,T11.csv,0,,1,,,,
eraser,T12.csv,0,,10,,,,
eraser,T13.csv,0,,1,,,,
eraser,T14.csv,0,,7,,,,
eraser,T15.csv,0,,4,,,,
eraser,T16.csv,0,,3,,,,
eraser,T17.csv,0,,10,,,,
eraser,T18.csv,0,,5,,,,
eraser,T19.csv,0,,8,,,,
eraser,T20.csv,0,,3,,,,
eraser,T21.csv,0,,5,,,,
eraser,T22.csv,0,,4,,,,
eraser,T23.csv,0,,6,,,,
eraser,T24.csv,0,,10,,,,
eraser,T25.csv,0,,3,,,,
eraser,T26.csv,0,,6,,,,
eraser,T27.csv,0,,3,,,,
eraser,T28.csv,0,,7,,,,
eraser,T29.csv,0,,2,,,,
eraser,T30.csv,0,,4,,,,
eraser,T31.csv,0,,1,,,,
eraser,T32.csv,0,,1,,,,
eraser,T33.csv,0,,7,,,,
eraser,T34.csv,0,,3,,,,
eraser,T35.csv,0,,8,,,,
eraser,T36.csv,0,,6,,,,
eraser,T37.csv,0,,2,,,,
eraser,T38.csv,0,,7,,,,
eraser,T39.csv,0,,10,,,,
eraser,T40.csv,0,,3,,,,
eraser,T41.csv,0,,4,,,,
eraser,T42.csv,0,,4,,,,
eraser,T43.csv,0,,5,,,,
eraser,T44.csv,0,,8,,,,
eraser,T45.csv,0,,9,,,,
eraser,T46.csv,0,,4,,,,
eraser,T47.csv,0,,4,,,,
eraser,T48.csv,0,,6,,,,
eraser,T49.csv,0,,6,,,,
eraser,T50.csv,0,,5,,,,
eraser,T51.csv,0,,6,,,,
eraser,T52.csv,0,,9,,,,
eraser,T53.csv,0,,7,,,,
eraser,T54.csv,0,,7,,,,
eraser,T55.csv,0,,1,,,,
eraser,T56.csv,0,,9,,,,
eraser,T57.csv,0,,7,,,,
eraser,T58.csv,0,,5,,,,
eraser,T59.csv,0,,3,,,,
eraser,T60.csv,0,,10,,,,
eraser,T61.csv,0,,2,,,,
eraser,T62.csv,0,,1,,,,
eraser,T63.csv,0,,9,,,,
eraser,T64.csv,0,,1,,,,
eraser,T65.csv,0,,7,,,,
eraser,T66.csv,0,,6,,,,
eraser,T67.csv,0,,6,,,,
eraser,T68.csv,0,,5,,,,
eraser,T69.csv,0,,2,,,,
eraser,T70.csv,0,,10,,,,
eraser,T71.csv,0,,6,,,,
eraser,T72.csv,0,,10,,,,
eraser,T73.csv,0,,9,,,,
eraser,T74.csv,0,,9,,,,
eraser,T75.csv,0,,8,,,,
eraser,T76.csv,0,,5,,,,
eraser,T77.csv,0,,2,,,,
eraser,T78.csv,0,,6,,,,
eraser,T79.csv,0,,10,,,,
eraser,T80.csv,0,,9,,,,
eraser,T81.csv,0,,1,,,,
eraser,T82.csv,0,,8,,,,
eraser,T83.csv,0,,5,,,,
eraser,T84.csv,0,,6,,,,
eraser,T85.csv,0,,8,,,,
eraser,T86.csv,0,,1,,,,
eraser,T87.csv,0,,4,,,,
eraser,T88.csv,0,,8,,,,
eraser,T89.csv,0,,8,,,,
eraser,T90.csv,0,,6,,,,
eraser,T91.csv,0,,7,,,,
eraser,T92.csv,0,,3,,,,
eraser,T93.csv,0,,7,,,,
eraser,T94.csv,0,,9,,,,
eraser,T95.csv,0,,9,,,,
eraser,T96.csv,0,,2,,,,
eraser,T97.csv,0,,1,,,,
eraser,T98.csv,0,,5,,,,
eraser,T99.csv,0,,2,,,,
eraser,T100.csv,0,,3,,,,
eraser,T101.csv,0,,3,,,,
eraser,T102.csv,0,,10,,,,
eraser,T103.csv,0,,8,,,,
eraser,T104.csv,0,,3,,,,
eraser,T105.csv,0,,3,,,,
eraser,T106.csv,0,,5,,,,
eraser,T107.csv,0,,6,,,,
eraser,T108.csv,0,,4,,,,
eraser,T109.csv,0,,7,,,,
eraser,T110.csv,0,,8,,,,
eraser,T111.csv,0,,1,,,,
eraser,T112.csv,0,,5,,,,
eraser,T113.csv,0,,10,,,,
eraser,T114.csv,0,,4,,,,
eraser,T115.csv,0,,1,,,,
eraser,T116.csv,0,,8,,,,
eraser,T117.csv,0,,4,,,,
eraser,T118.csv,0,,4,,,,
eraser,T119.csv,0,,9,,,,
eraser,T120.csv,0,,2,,,,
eraser,T121.csv,0,,9,,,,
eraser,T122.csv,0,,3,,,,
eraser,T123.csv,0,,2,,,,
eraser,T124.csv,0,,6,,,,
eraser,T125.csv,0,,10,,,,
eraser,T126.csv,0,,8,,,,
eraser,T127.csv,0,,7,,,,
eraser,T128.csv,0,,2,,,,
eraser,T129.csv,0,,8,,,,
eraser,T130.csv,0,,5,,,,
eraser,T131.csv,0,,3,,,,
eraser,T132.csv,0,,2,,,,
eraser,T133.csv,0,,1,,,,
eraser,T134.csv,0,,2,,,,
eraser,T135.csv,0,,5,,,,
eraser,T136.csv,0,,2,,,,
eraser,T137.csv,0,,9,,,,
eraser,T138.csv,0,,4,,,,
eraser,T139.csv,0,,9,,,,
eraser,T140.csv,0,,10,,,,
eraser,T141.csv,0,,3,,,,
eraser,T142.csv,0,,7,,,,
eraser,T143.csv,0,,4,,,,
eraser,T144.csv,0,,1,,,,
eraser,T145.csv,1,T55.csv,1,-115,1.0,1.0395564346605584,26.24467778008489
eraser,T146.csv,1,T144.csv,1,0,1.0,0.9301266325930033,29.228031989550995
eraser,T147.csv,1,T32.csv,1,157,0.9956823577146263,1.0,21.70802945483836
eraser,T148.csv,1,T31.csv,1,-276,1.0,1.0692419789493073,
eraser,T149.csv,1,T97.csv,1,0,1.0,1.0,20.409180225070134
eraser,T150.csv,1,T111.csv,1,34,1.0,1.0610135199938657,29.218728558585862
eraser,T151.csv,1,T55.csv,1,68,1.0,1.0895566332340394,
eraser,T152.csv,1,T31.csv,1,274,1.0,1.0,
eraser,T153.csv,1,T32.csv,1,140,1.0,1.0,18.546419587070666
eraser,T154.csv,1,T62.csv,1,-24,1.0329782276984725,1.0,
eraser,T155.csv,1,T13.csv,1,176,1.0688394323065666,0.9229190471866068,19.11849915584249
eraser,T156.csv,1,T97.csv,1,-26,1.0,1.0968695751260062,22.233832661089014
eraser,T157.csv,1,T97.csv,1,15,1.0872045181084184,1.0480530010772782,20.21331638851722
eraser,T158.csv,1,T32.csv,1,-81,0.9137878349398424,0.966196739138295,25.907375047085335
eraser,T159.csv,1,T64.csv,1,92,1.0,0.8918159587566029,29.38934396393205
eraser,T160.csv,1,T69.csv,2,107,0.9569001720689005,0.9293897319714415,21.857488586484557
eraser,T161.csv,1,T136.csv,2,10,1.0,1.0,22.721431905110066
eraser,T162.csv,1,T132.csv,2,112,0.9190843624740651,1.0,19.80066398425309
eraser,T163.csv,1,T136.csv,2,108,0.9229178847639885,0.9357123713005385,29.678030999286904
eraser,T164.csv,1,T7.csv,2,-17,1.0932898676723037,1.0,
eraser,T165.csv,1,T5.csv,2,88,0.9678437239135302,0.9257702739661906,24.537298241530394
eraser,T166.csv,1,T96.csv,2,39,0.9951089493288232,1.0,21.40357309677386
eraser,T167.csv,1,T120.csv,2,29,1.0297892916162152,0.898235486110321,
eraser,T168.csv,1,T120.csv,2,22,1.0457807323344905,1.0676149347116302,21.631338095305882
eraser,T169.csv,1,T7.csv,2,96,1.0,0.9637248031104009,29.339800631256125
eraser,T170.csv,1,T7.csv,2,0,1.0139990731511768,0.8860927149750424,21.92468898839424
eraser,T171.csv,1,T99.csv,2,150,0.9850513308926984,0.893259091494136,27.888310068731453
eraser,T172.csv,1,T37.csv,2,69,1.0480280472323733,1.0916484810856695,20.148643811265675
eraser,T173.csv,1,T99.csv,2,-96,0.9011974208205716,1.0056427410008446,26.192176611437205
eraser,T174.csv,1,T61.csv,2,115,1.0140175826482187,1.05459781108212,
eraser,T175.csv,1,T25.csv,3,0,1.062009126415469,0.9151475066366885,24.01419717976129
eraser,T176.csv,1,T141.csv,3,0,1.0,1.0,24.176329359340095
eraser,T177.csv,1,T40.csv,3,-46,0.9910618828179827,0.8996816919389532,22.086412946184858
eraser,T178.csv,1,T141.csv,3,24,1.0438839118470598,0.9243612867502402,27.16355166122228
eraser,T179.csv,1,T20.csv,3,55,1.0,1.048566013007178,
eraser,T180.csv,1,T141.csv,3,-21,0.9080919726890141,1.0847337757351894,29.349791559218726
eraser,T181.csv,1,T27.csv,3,0,1.0,1.0159623966563605,24.941970299876516
eraser,T182.csv,1,T40.csv,3,6,1.0038806300845564,0.985486752238534,
eraser,T183.csv,1,T34.csv,3,-125,1.0610417488695243,1.1055543220181738,23.464374084550144
eraser,T184.csv,1,T25.csv,3,134,1.0,0.9199207875413641,23.901581671909085
eraser,T185.csv,1,T92.csv,3,-72,0.9296044782876751,0.9163909563339897,19.925777265265488
eraser,T186.csv,1,T131.csv,3,167,0.9570160398279982,0.9995514519725421,26.413850926723153
eraser,T187.csv,1,T100.csv,3,-79,1.0,0.905253202579562,
eraser,T188.csv,1,T105.csv,3,0,1.0923423700390666,1.0222188427021954,29.895316343307236
eraser,T189.csv,1,T34.csv,3,-141,1.0,0.9271691505991717,
eraser,T190.csv,1,T108.csv,4,-114,1.0,0.9351125699434096,
eraser,T191.csv,1,T118.csv,4,52,1.0,1.088172773105301,21.733057955992926
eraser,T192.csv,1,T114.csv,4,-75,1.0,1.0,18.868435374036196
eraser,T193.csv,1,T87.csv,4,0,1.0,1.0,
eraser,T194.csv,1,T4.csv,4,9,0.9094953780090353,1.010929220211219,20.974222369192898
eraser,T195.csv,1,T114.csv,4,-160,1.0776700421839591,0.9473399162271978,
eraser,T196.csv,1,T138.csv,4,145,1.0,0.8879407239330779,28.90102171709422
eraser,T197.csv,1,T87.csv,4,-125,0.9697520591046952,1.0445260607337932,21.280617146198946
eraser,T198.csv,1,T41.csv,4,126,1.0110657679932633,0.8980517764378064,23.037237600405042
eraser,T199.csv,1,T143.csv,4,0,1.0,0.9417483151067884,24.40649960116592
eraser,T200.csv,1,T114.csv,4,-84,1.0055356723879902,1.0,
eraser,T201.csv,1,T15.csv,4,0,1.0159393570259772,1.0747194289482727,
eraser,T202.csv,1,T143.csv,4,0,0.9719713742521463,0.9899214256598686,19.848563964789086
eraser,T203.csv,1,T22.csv,4,-12,1.0247722372103185,1.0195718724295693,20.668975622126244
eraser,T204.csv,1,T41.csv,4,-195,1.0,1.05918329444337,26.30451908940199
eraser,T205.csv,1,T18.csv,5,112,0.9035075245328881,1.0,26.175157704917016
eraser,T206.csv,1,T18.csv,5,0,1.0,0.9264952901341041,25.648824832100946
eraser,T207.csv,1,T112.csv,5,-26,1.091283985868542,1.1190057750776425,19.292144124868482
eraser,T208.csv,1,T83.csv,5,130,1.064092752988295,1.0,
eraser,T209.csv,1,T21.csv,5,100,1.0375526492163587,1.092120840936457,
eraser,T210.csv,1,T50.csv,5,-62,1.0,1.0,21.81471222066046
eraser,T211.csv,1,T50.csv,5,-55,1.0507959396923696,1.1096319355744015,18.049641033562608
eraser,T212.csv,1,T98.csv,5,34,1.0,1.0575460804391053,27.202278617301793
eraser,T213.csv,1,T43.csv,5,-170,1.0,0.9028113992185355,18.76471203881986
eraser,T214.csv,1,T112.csv,5,5,1.0,0.9013660556947454,25.04127105358929
eraser,T215.csv,1,T58.csv,5,-80,0.9276733631347661,1.1160842377229836,
eraser,T216.csv,1,T43.csv,5,-30,1.0316005278414442,1.0,
eraser,T217.csv,1,T106.csv,5,0,1.0,0.9936332041680433,20.576937208376332
eraser,T218.csv,1,T106.csv,5,36,0.9511213328188579,1.0,18.07599098497389
eraser,T219.csv,1,T135.csv,5,128,1.0,1.0,26.644997412118016
eraser,T220.csv,1,T50.csv,5,59,0.9532050419935433,1.0913665735007267,26.690192487693423
eraser,T221.csv,1,T71.csv,6,86,0.9798568852185306,1.0,25.637495678683372
eraser,T222.csv,1,T67.csv,6,0,1.0694323187546153,1.0,22.423300434635095
eraser,T223.csv,1,T49.csv,6,-163,0.9934785615161978,1.0494380924643996,
eraser,T224.csv,1,T124.csv,6,-41,1.0,1.0398669579919637,
eraser,T225.csv,1,T23.csv,6,-9,1.030952525499802,1.0913132345996481,20.418773928237076
eraser,T226.csv,1,T26.csv,6,0,1.0,0.9096639446222982,19.152827133969357
eraser,T227.csv,1,T84.csv,6,0,1.0244445037119874,1.0294172503161456,
eraser,T228.csv,1,T66.csv,6,-139,1.0175134504865666,1.0,
eraser,T229.csv,1,T124.csv,6,138,0.93386822636278,1.0,
eraser,T230.csv,1,T49.csv,6,163,1.0,0.9673503708188486,18.913062337727517
eraser,T231.csv,1,T23.csv,6,-3,1.0130794083067571,0.9682382490510482,
eraser,T232.csv,1,T23.csv,6,-37,0.9606763003360758,1.0,
eraser,T233.csv,1,T51.csv,6,52,1.0,0.9211213936624221,19.7197746801305
eraser,T234.csv,1,T107.csv,6,8,0.9325590596720948,0.9203709066338798,20.44419520771105
eraser,T235.csv,1,T36.csv,6,-65,1.0,1.0283663214261771,21.554343488274263
eraser,T236.csv,1,T84.csv,6,0,1.0111755417943125,1.0349437372527446,23.339324797652885
eraser,T237.csv,1,T38.csv,7,0,0.9528023902800389,1.0,25.01588159354351
eraser,T238.csv,1,T28.csv,7,126,1.0,1.0,18.85724965646169
eraser,T239.csv,1,T109.csv,7,-113,1.0,1.0302250179913393,
eraser,T240.csv,1,T57.csv,7,126,0.9258233435744724,1.0,24.959479705767045
eraser,T241.csv,1,T65.csv,7,-16,1.0,0.9848083144867522,26.49372072582382
eraser,T242.csv,1,T109.csv,7,-20,1.0,1.042237089239536,18.9818382984985
eraser,T243.csv,1,T54.csv,7,143,0.9520953911516474,0.9011679737193641,21.181299366699463
eraser,T244.csv,1,T65.csv,7,0,1.0100874833548261,1.0,24.3209463003217
